tourney_spectators,year,tourney_id
3634,2019,2019-W-ITF-TUN-44A-2019-15
3630,2019,2019-W-ITF-GRE-04A-2019-15
3628,2019,2019-W-ITF-TTO-01A-2019-15
3628,2019,2019-W-ITF-POL-01A-2019-60
3625,2019,2019-W-ITF-TUN-15A-2019-15
3620,2019,2019-W-ITF-GRE-10A-2019-15
3615,2019,2019-W-ITF-GER-09A-2019-25
3614,2019,2019-W-ITF-KOR-08A-2019-15
3612,2019,2019-W-ITF-NED-02A-2019-25
3611,2019,2019-0319-A
3607,2019,2019-W-ITF-EGY-24A-2019-15
3604,2019,2019-W-ITF-AUS-02A-2019-60
3593,2019,2019-W-ITF-EGY-28A-2019-15
3589,2019,2019-W-ITF-TUR-25A-2019-15
3588,2019,2019-W-ITF-ITA-09A-2019-25
3583,2019,2019-W-ITF-BUL-01A-2019-15
3581,2019,2019-W-ITF-ARG-01A-2019-15
3573,2019,2019-W-ITF-ESP-11A-2019-25
3573,2019,2019-W-ITF-EGY-05A-2019-15
3570,2019,2019-1077-I
3565,2019,2019-W-ITF-TUN-47A-2019-15
3555,2019,2019-W-ITF-CHN-26A-2019-100
3549,2019,2019-W-ITF-JPN-11A-2019-60
3544,2019,2019-0300-I
3541,2019,2019-W-ITF-MEX-05A-2019-15
3541,2019,2019-W-ITF-CZE-08A-2019-25
3541,2019,2019-W-ITF-ITA-32A-2019-25
3540,2019,2019-W-ITF-FRA-28A-2019-25
3540,2019,2019-W-ITF-TUN-50A-2019-15
3531,2019,2019-W-ITF-CHN-23A-2019-100
3524,2019,2019-W-ITF-TUR-26A-2019-15
3523,2019,2019-W-ITF-TUN-10A-2019-15
3521,2019,2019-W-ITF-GBR-01C-2019-25
3515,2019,2019-W-ITF-KOR-04A-2019-25
3513,2019,2019-W-ITF-AUS-06A-2019-25
3512,2019,2019-W-ITF-SGP-02A-2019-25
3507,2019,2019-W-ITF-GER-04A-2019-60
3506,2019,2019-W-ITF-USA-09A-2019-25
3503,2019,2019-W-ITF-EGY-08A-2019-15
3502,2019,2019-W-ITF-EGY-04A-2019-15
3501,2019,2019-W-ITF-CHN-22A-2019-15
3500,2019,2019-W-ITF-CHN-11A-2019-25
3493,2019,2019-W-ITF-KAZ-02A-2019-15
3491,2019,2019-W-ITF-ISR-07A-2019-15
3487,2019,2019-W-ITF-ITA-16A-2019-25
3484,2019,2019-W-ITF-BEL-02A-2019-25
3481,2019,2019-W-ITF-CHN-20A-2019-15
3478,2019,2019-W-ITF-TUR-30A-2019-15
3471,2019,2019-W-ITF-ECU-03A-2019-25
3470,2019,2019-1024-I
3465,2019,2019-W-ITF-SWE-02A-2019-15
3461,2019,2019-W-ITF-MEX-29A-2019-15
3461,2019,2019-1039-I
3460,2019,2019-W-ITF-BEL-01A-2019-15
3459,2019,2019-W-ITF-SVK-02A-2019-25
3459,2019,2019-W-ITF-ISR-04A-2019-15
3456,2019,2019-W-ITF-JPN-09A-2019-80
3456,2019,2019-W-ITF-KAZ-05A-2019-80
3453,2019,2019-W-ITF-MNE-01A-2019-25
3441,2019,2019-1101-I
3438,2019,2019-W-ITF-AUS-10A-2019-60
3433,2019,2019-W-ITF-CHN-25A-2019-60
3429,2019,2019-W-ITF-RSA-02A-2019-15
3424,2019,2019-W-ITF-TUN-01A-2019-15
3424,2019,2019-W-ITF-CHN-08A-2019-25
3423,2019,2019-W-ITF-ITA-23A-2019-25
3421,2019,2019-W-ITF-TUN-45A-2019-15
3421,2019,2019-W-ITF-EGY-19A-2019-15
3419,2019,2019-0506-A
3418,2019,2019-W-ITF-USA-21A-2019-60
3418,2019,2019-W-ITF-POR-11A-2019-60
3415,2019,2019-W-ITF-POR-07A-2019-15
3414,2019,2019-W-ITF-TUR-33A-2019-15
3408,2019,2019-W-ITF-COL-01A-2019-15
3406,2019,2019-W-ITF-SUI-01A-2019-25
3406,2019,2019-W-ITF-POR-06A-2019-15
3403,2019,2019-W-ITF-MEX-12A-2019-15
3403,2019,2019-W-ITF-TUR-28A-2019-15
3402,2019,2019-W-ITF-FRA-07A-2019-15
3399,2019,2019-W-ITF-CRO-01A-2019-15
3399,2019,2019-W-ITF-ITA-31A-2019-25
3398,2019,2019-M004-I
3398,2019,2019-M004-A
3398,2019,2019-W-ITF-CZE-11A-2019-25
3396,2019,2019-W-ITF-KAZ-08A-2019-15
3396,2019,2019-2008-P
3394,2019,2019-W-ITF-FIN-01A-2019-15
3393,2019,2019-1096-I
3392,2019,2019-0703-P
3392,2019,2019-W-ITF-THA-01A-2019-25
3389,2019,2019-W-ITF-ESP-18A-2019-25
3389,2019,2019-W-ITF-TUN-16A-2019-15
3381,2019,2019-W-ITF-UKR-01B-2019-15
3381,2019,2019-W-ITF-ESP-09A-2019-25
3381,2019,2019-W-ITF-BRA-02A-2019-25
3379,2019,2019-W-ITF-USA-43A-2019-60
3375,2019,2019-W-ITF-CAN-03A-2019-60
3375,2019,2019-W-ITF-EGY-17A-2019-15
3374,2019,2019-W-ITF-KEN-04A-2019-15
3372,2019,2019-W-ITF-MEX-04A-2019-15
3369,2019,2019-0894-I
3367,2019,2019-W-ITF-GER-10A-2019-25
3366,2019,2019-W-ITF-GER-14A-2019-25
3365,2019,2019-W-ITF-MEX-28A-2019-15
3365,2019,2019-W-ITF-AUS-03A-2019-60
3359,2019,2019-W-ITF-ITA-24A-2019-25
3358,2019,2019-W-ITF-MEX-31A-2019-15
3357,2019,2019-W-ITF-HUN-01A-2019-15
3350,2019,2019-W-ITF-HUN-05A-2019-100
3348,2019,2019-W-ITF-GRE-02A-2019-15
3347,2019,2019-W-ITF-TUN-21A-2019-25
3346,2019,2019-W-ITF-USA-20A-2019-60
3340,2019,2019-W-ITF-TUR-24A-2019-15
3338,2019,2019-W-ITF-GER-11A-2019-25
3338,2019,2019-W-ITF-ROU-05A-2019-25
3337,2019,2019-W-ITF-SUI-02A-2019-25
3333,2019,2019-W-ITF-FRA-23A-2019-15
3329,2019,2019-W-ITF-ECU-01A-2019-15
3328,2019,2019-W-ITF-FRA-03A-2019-25
3328,2019,2019-W-ITF-TUN-46A-2019-15
3326,2019,2019-W-ITF-THA-02A-2019-25
3325,2019,2019-W-ITF-CHN-21A-2019-15
3324,2019,2019-W-ITF-KOR-06A-2019-15
3322,2019,2019-W-ITF-TUN-34A-2019-15
3319,2019,2019-W-ITF-FRA-02A-2019-15
3314,2019,2019-W-ITF-USA-15A-2019-100
3312,2019,2019-W-ITF-ITA-12A-2019-60
3312,2019,2019-7485-A
3309,2019,2019-W-ITF-TUN-41A-2019-15
3308,2019,2019-0424-A
3305,2019,2019-0407-A
3305,2019,2019-W-ITF-EGY-13A-2019-15
3302,2019,2019-W-ITF-ITA-20A-2019-25
3302,2019,2019-1090-I
3301,2019,2019-W-ITF-MEX-23A-2019-15
3299,2019,2019-0083-C
3297,2019,2019-2002-C
3294,2019,2019-W-ITF-TUR-12A-2019-15
3285,2019,2019-0603-C
3284,2019,2019-W-ITF-IND-03A-2019-25
3280,2019,2019-W-ITF-BLR-03A-2019-25
3274,2019,2019-W-ITF-ROU-04A-2019-15
3274,2019,2019-W-ITF-USA-47B-2019-25
3272,2019,2019-1003-P
3270,2019,2019-W-ITF-RUS-01A-2019-25
3267,2019,2019-0337-A
3265,2019,2019-W-ITF-SGP-01A-2019-25
3265,2019,2019-W-ITF-ITA-07A-2019-25
3264,2019,2019-1104-C
3263,2019,2019-W-ITF-USA-44A-2019-60
3261,2019,2019-W-ITF-CZE-12A-2019-15
3258,2019,2019-M001-P
3258,2019,2019-M001-A
3256,2019,2019-W-ITF-ITA-06A-2019-25
3253,2019,2019-W-ITF-CZE-01A-2019-60
3251,2019,2019-W-ITF-TUN-43A-2019-15
3246,2019,2019-W-ITF-CZE-07A-2019-15
3243,2019,2019-W-ITF-AUS-04A-2019-15
3241,2019,2019-W-ITF-ITA-15A-2019-25
3235,2019,2019-W-ITF-NOR-01A-2019-15
3233,2019,2019-W-ITF-ISR-01A-2019-15
3230,2019,2019-W-ITF-SVK-03A-2019-100
3230,2019,2019-W-ITF-TUN-06A-2019-15
3229,2019,2019-W-ITF-UZB-01A-2019-25
3225,2019,2019-W-ITF-ITA-10A-2019-25
3223,2019,2019-1091-I
3213,2019,2019-W-ITF-FRA-25A-2019-15
3206,2019,2019-W-ITF-MEX-13A-2019-15
3206,2019,2019-W-ITF-TUN-31A-2019-15
3204,2019,2019-W-ITF-HKG-03A-2019-25
3201,2019,2019-W-ITF-SVK-01A-2019-25
3199,2019,2019-W-ITF-USA-29A-2019-60
3198,2019,2019-W-ITF-TUN-05A-2019-15
3197,2019,2019-W-ITF-TPE-01A-2019-25
3196,2019,2019-W-ITF-BLR-02A-2019-25
3193,2019,2019-W-ITF-TUR-04A-2019-15
3187,2019,2019-W-ITF-THA-03A-2019-25
3185,2019,2019-W-ITF-KOR-03A-2019-25
3180,2019,2019-W-ITF-EGY-25A-2019-15
3178,2019,2019-W-ITF-BLR-01A-2019-25
3177,2019,2019-W-ITF-TUN-04A-2019-15
3176,2019,2019-W-ITF-RUS-07A-2019-15
3166,2019,2019-W-ITF-TUR-13A-2019-15
3165,2019,2019-W-ITF-MEX-03A-2019-15
3163,2019,2019-W-ITF-AUS-14A-2019-60
3162,2019,2019-W-ITF-USA-16B-2019-15
3162,2019,2019-W-ITF-JPN-07A-2019-25
3158,2019,2019-W-ITF-BIH-01A-2019-15
3157,2019,2019-W-ITF-JPN-08A-2019-25
3156,2019,2019-W-ITF-CZE-09A-2019-25
3156,2019,2019-W-ITF-CHN-01A-2019-15
3156,2019,2019-W-ITF-POR-02A-2019-25
3155,2019,2019-W-ITF-USA-28A-2019-25
3155,2019,2019-W-ITF-CHN-13A-2019-25
3154,2019,2019-W-ITF-USA-06A-2019-15
3152,2019,2019-W-ITF-POR-10A-2019-25
3152,2019,2019-W-ITF-HKG-01B-2019-25
3149,2019,2019-W-ITF-TUR-07A-2019-15
3145,2019,2019-W-ITF-MEX-17A-2019-15
3145,2019,2019-W-ITF-USA-27A-2019-15
3143,2019,2019-W-ITF-TUR-05A-2019-15
3143,2019,2019-W-ITF-TUN-22A-2019-15
3141,2019,2019-W-ITF-CAN-04A-2019-25
3141,2019,2019-W-ITF-ESP-06A-2019-60
3138,2019,2019-7650-A
3137,2019,2019-1050-I
3134,2019,2019-W-ITF-TUN-12A-2019-15
3131,2019,2019-W-ITF-FRA-16A-2019-80
3126,2019,2019-W-ITF-EST-01A-2019-15
3111,2019,2019-W-ITF-CHN-07A-2019-60
3105,2019,2019-2003-C
3103,2019,2019-W-ITF-CHN-19A-2019-60
3101,2019,2019-W-ITF-ITA-14A-2019-25
3098,2019,2019-W-ITF-USA-34A-2019-15
3085,2019,2019-W-ITF-USA-50A-2019-25
3084,2019,2019-W-ITF-TUN-48A-2019-15
3082,2019,2019-W-ITF-GBR-06A-2019-100
3082,2019,2019-1005-I
3082,2019,2019-W-ITF-FRA-12A-2019-80
3081,2019,2019-W-ITF-USA-48A-2019-25
3077,2019,2019-W-ITF-TUN-26A-2019-15
3071,2019,2019-W-ITF-FRA-14A-2019-25
3060,2019,2019-W-ITF-JPN-13A-2019-25
3060,2019,2019-1097-I
3058,2019,2019-0499-A
3053,2019,2019-0308-A
3053,2019,2019-W-ITF-SWE-01A-2019-15
3052,2019,2019-W-ITF-TUR-16A-2019-15
3049,2019,2019-W-ITF-ITA-28A-2019-15
3046,2019,2019-1052-P
3045,2019,2019-W-ITF-ITA-05A-2019-25
3044,2019,2019-W-ITF-JPN-04A-2019-25
3038,2019,2019-W-ITF-GER-07A-2019-15
3033,2019,2019-W-ITF-GER-13A-2019-25
3032,2019,2019-W-ITF-POL-03A-2019-25
3030,2019,2019-W-ITF-USA-12A-2019-80
3025,2019,2019-W-ITF-POR-09A-2019-25
3022,2019,2019-W-ITF-USA-30A-2019-25
3020,2019,2019-W-ITF-FRA-08A-2019-15
3019,2019,2019-W-ITF-JPN-15A-2019-25
3014,2019,2019-W-ITF-KAZ-04A-2019-15
3014,2019,2019-7581-A
3009,2019,2019-W-ITF-MEX-06A-2019-15
3008,2019,2019-W-ITF-UZB-03A-2019-25
3008,2019,2019-W-ITF-IND-04A-2019-25
3007,2019,2019-W-ITF-USA-49A-2019-25
3006,2019,2019-W-ITF-THA-11A-2019-25
3005,2019,2019-W-ITF-GER-02A-2019-25
3002,2019,2019-W-ITF-ROU-02A-2019-15
2997,2019,2019-W-ITF-ITA-04A-2019-25
2997,2019,2019-W-ITF-GER-05A-2019-60
2997,2019,2019-W-ITF-EGY-10A-2019-15
2996,2019,2019-W-ITF-POL-04A-2019-25
2995,2019,2019-W-ITF-USA-23A-2019-60
2993,2019,2019-1080-I
2993,2019,2019-W-ITF-EGY-09A-2019-15
2991,2019,2019-W-ITF-POR-05A-2019-25
2990,2019,2019-2004-C
2990,2019,2019-W-ITF-JPN-06A-2019-25
2989,2019,2019-W-ITF-TUN-51A-2019-15
2986,2019,2019-1076-I
2984,2019,2019-W-ITF-EGY-11A-2019-15
2982,2019,2019-W-ITF-PER-01A-2019-15
2979,2019,2019-W-ITF-PER-02A-2019-15
2978,2019,2019-7480-A
2977,2019,2019-W-ITF-SGP-04A-2019-25
2974,2019,2019-0533-A
2968,2019,2019-W-ITF-CHN-16A-2019-25
2967,2019,2019-W-ITF-HKG-02A-2019-25
2966,2019,2019-W-ITF-USA-32A-2019-60
2957,2019,2019-W-ITF-AUS-13A-2019-60
2956,2019,2019-W-ITF-POR-15A-2019-15
2954,2019,2019-2010-I
2949,2019,2019-W-ITF-KEN-03A-2019-15
2946,2019,2019-W-ITF-USA-47A-2019-15
2944,2019,2019-W-ITF-RUS-06A-2019-15
2941,2019,2019-W-ITF-MEX-18A-2019-15
2940,2019,2019-W-ITF-POR-01A-2019-25
2939,2019,2019-W-ITF-GEO-01A-2019-15
2934,2019,2019-W-ITF-ITA-19A-2019-25
2923,2019,2019-M014-I
2923,2019,2019-M014-A
2923,2019,2019-W-ITF-ESP-07A-2019-25
2917,2019,2019-W-ITF-TUN-13A-2019-15
2916,2019,2019-W-ITF-MEX-14A-2019-15
2914,2019,2019-W-ITF-AUT-01B-2019-25
2911,2019,2019-W-ITF-TUN-11A-2019-15
2910,2019,2019-W-ITF-TUN-40A-2019-15
2909,2019,2019-0315-A
2907,2019,2019-0466-I
2904,2019,2019-W-ITF-THA-10A-2019-15
2896,2019,2019-W-ITF-USA-42A-2019-80
2895,2019,2019-W-ITF-ITA-03A-2019-25
2889,2019,2019-W-ITF-USA-31B-2019-60
2885,2019,2019-9154-C
2884,2019,2019-W-ITF-GBR-07A-2019-100
2882,2019,2019-W-ITF-USA-16C-2019-15
2881,2019,2019-W-ITF-POR-12A-2019-25
2877,2019,2019-W-ITF-GBR-05A-2019-100
2876,2019,2019-W-ITF-USA-13A-2019-80
2876,2019,2019-W-ITF-FRA-22A-2019-60
2874,2019,2019-W-ITF-EST-02A-2019-15
2871,2019,2019-W-ITF-AUT-01A-2019-25
2864,2019,2019-W-ITF-CHN-09A-2019-25
2862,2019,2019-W-ITF-NED-01A-2019-15
2862,2019,2019-W-ITF-LUX-01A-2019-25
2860,2019,2019-W-ITF-CHN-24A-2019-25
2859,2019,2019-W-ITF-EGY-16A-2019-15
2859,2019,2019-W-ITF-GBR-03A-2019-25
2859,2019,2019-W-ITF-ARG-03A-2019-15
2857,2019,2019-W-ITF-JPN-03A-2019-25
2857,2019,2019-W-ITF-IND-05A-2019-25
2857,2019,2019-W-ITF-EGY-02A-2019-15
2857,2019,2019-7648-A
2853,2019,2019-W-ITF-BOL-01A-2019-15
2852,2019,2019-W-ITF-CHN-05A-2019-15
2851,2019,2019-W-ITF-ITA-13A-2019-25
2850,2019,2019-1056-I
2847,2019,2019-W-ITF-TTO-02A-2019-15
2844,2019,2019-W-ITF-USA-35A-2019-15
2839,2019,2019-W-ITF-POR-08A-2019-15
2836,2019,2019-W-ITF-TUN-25A-2019-15
2833,2019,2019-W-ITF-POR-03A-2019-25
2830,2019,2019-W-ITF-GER-06A-2019-25
2827,2019,2019-W-ITF-USA-07A-2019-15
2820,2019,2019-W-ITF-THA-09A-2019-15
2816,2019,2019-W-ITF-GRE-06A-2019-15
2814,2019,2019-W-ITF-MEX-30A-2019-15
2808,2019,2019-W-ITF-GEO-02A-2019-15
2807,2019,2019-W-ITF-GEO-03A-2019-15
2803,2019,2019-W-ITF-ESP-01A-2019-15
2795,2019,2019-W-ITF-SUI-03A-2019-60
2788,2019,2019-W-ITF-MEX-15A-2019-15
2787,2019,2019-W-ITF-AUS-07A-2019-25
2784,2019,2019-0301-A
2774,2019,2019-W-ITF-CHI-02A-2019-15
2773,2019,2019-W-ITF-TUR-21A-2019-15
2771,2019,2019-W-ITF-TUR-06A-2019-15
2768,2019,2019-0311-A
2768,2019,2019-W-ITF-TUR-22A-2019-15
2766,2019,2019-W-ITF-GBR-09A-2019-25
2760,2019,2019-W-ITF-ITA-18A-2019-15
2757,2019,2019-W-ITF-MEX-07A-2019-15
2756,2019,2019-W-ITF-ESP-14A-2019-25
2753,2019,2019-W-ITF-FRA-18A-2019-25
2751,2019,2019-W-ITF-ARG-02A-2019-15
2749,2019,2019-W-ITF-FRA-09A-2019-60
2745,2019,2019-W-ITF-TUN-03A-2019-15
2743,2019,2019-W-ITF-FRA-24A-2019-25
2742,2019,2019-W-ITF-POR-04A-2019-25
2740,2019,2019-W-ITF-NED-03A-2019-15
2734,2019,2019-0405-I
2733,2019,2019-0328-A
2724,2019,2019-W-ITF-PAR-02A-2019-60
2722,2019,2019-1059-C
2720,2019,2019-W-ITF-CZE-04A-2019-25
2719,2019,2019-W-ITF-JPN-14A-2019-25
2717,2019,2019-W-ITF-JPN-17A-2019-25
2716,2019,2019-W-ITF-HUN-03A-2019-60
2714,2019,2019-W-ITF-BRA-03A-2019-25
2712,2019,2019-W-ITF-TUN-17A-2019-15
2708,2019,2019-W-ITF-HUN-02A-2019-25
2702,2019,2019-W-ITF-MEX-22A-2019-15
2696,2019,2019-W-ITF-TUN-36A-2019-15
2693,2019,2019-W-ITF-KAZ-03A-2019-15
2687,2019,2019-W-ITF-POL-02A-2019-60
2681,2019,2019-W-ITF-ESP-15A-2019-25
2681,2019,2019-W-ITF-BRA-01A-2019-25
2671,2019,2019-W-ITF-MEX-16A-2019-15
2664,2019,2019-W-ITF-ITA-26A-2019-25
2659,2019,2019-1082-I
2657,2019,2019-0360-A
2655,2019,2019-W-ITF-THA-12A-2019-25
2655,2019,2019-W-ITF-COL-04A-2019-15
2654,2019,2019-W-ITF-SWE-03A-2019-25
2654,2019,2019-W-ITF-KAZ-07A-2019-15
2651,2019,2019-0439-A
2646,2019,2019-1079-I
2645,2019,2019-W-ITF-ISR-06A-2019-25
2642,2019,2019-W-ITF-RUS-01B-2019-25
2640,2019,2019-W-ITF-TUR-17A-2019-60
2628,2019,2019-W-ITF-ESP-13A-2019-15
2627,2019,2019-W-ITF-FRA-21A-2019-15
2627,2019,2019-W-ITF-GBR-08A-2019-25
2619,2019,2019-W-ITF-USA-22A-2019-25
2608,2019,2019-W-ITF-USA-40A-2019-25
2595,2019,2019-W-ITF-MEX-19A-2019-15
2595,2019,2019-W-ITF-CAN-06A-2019-60
2591,2019,2019-W-ITF-JPN-05A-2019-25
2588,2019,2019-W-ITF-CHN-04A-2019-60
2578,2019,2019-W-ITF-GER-12A-2019-25
2575,2019,2019-W-ITF-TUR-14A-2019-15
2573,2019,2019-W-ITF-TUN-08A-2019-15
2573,2019,2019-W-ITF-TUR-15A-2019-15
2569,2019,2019-W-ITF-ISR-03A-2019-25
2565,2019,2019-W-ITF-INA-01A-2019-25
2563,2019,2019-W-ITF-RSA-01A-2019-15
2559,2019,2019-0495-A
2555,2019,2019-W-ITF-SGP-03A-2019-25
2548,2019,2019-2006-I
2546,2019,2019-W-ITF-USA-41A-2019-80
2537,2019,2019-W-ITF-ISR-05A-2019-60
2533,2019,2019-W-ITF-THA-07A-2019-15
2531,2019,2019-0322-A
2524,2019,2019-W-ITF-GUA-01A-2019-15
2516,2019,2019-W-ITF-NGR-01A-2019-25
2514,2019,2019-W-ITF-TUN-35A-2019-15
2513,2019,2019-W-ITF-TUR-35A-2019-15
2507,2019,2019-W-ITF-USA-04A-2019-25
2506,2019,2019-W-ITF-CAN-02A-2019-100
2501,2019,2019-W-ITF-USA-16A-2019-100
2501,2019,2019-W-ITF-JPN-16A-2019-25
2495,2019,2019-W-ITF-TUN-29A-2019-15
2483,2019,2019-W-ITF-AUS-05A-2019-15
2481,2019,2019-W-ITF-AUS-08A-2019-25
2477,2019,2019-W-ITF-CRO-02A-2019-60
2462,2019,2019-M010-I
2462,2019,2019-M010-A
2457,2019,2019-W-ITF-ITA-11A-2019-60
2442,2019,2019-W-ITF-KAZ-06A-2019-25
2416,2019,2019-W-ITF-BRA-04A-2019-15
2413,2019,2019-W-ITF-TUR-02A-2019-15
2392,2019,2019-6932-A
2392,2019,2019-W-ITF-MEX-09A-2019-15
2384,2019,2019-W-ITF-MEX-21A-2019-15
2382,2019,2019-W-ITF-THA-04A-2019-25
2380,2019,2019-W-ITF-GBR-04A-2019-25
2344,2019,2019-W-ITF-UKR-02A-2019-15
2339,2019,2019-W-ITF-TUR-23A-2019-15
2331,2019,2019-W-ITF-POR-14A-2019-15
2328,2019,2019-W-ITF-ROU-03A-2019-15
2326,2019,2019-W-ITF-SWE-05A-2019-15
2324,2019,2019-W-ITF-TUN-07A-2019-15
2305,2019,2019-W-ITF-USA-01A-2019-25
2298,2019,2019-W-ITF-IND-01A-2019-25
2294,2019,2019-W-ITF-ITA-22A-2019-25
2290,2019,2019-1023-I
2289,2019,2019-W-ITF-CHN-10A-2019-25
2287,2019,2019-1068-I
2287,2019,2019-W-ITF-MEX-27A-2019-15
2284,2019,2019-W-ITF-KOR-01A-2019-25
2282,2019,2019-W-ITF-ISR-02A-2019-25
2278,2019,2019-W-ITF-TUR-36A-2019-15
2273,2019,2019-W-ITF-ESP-02A-2019-15
2258,2019,2019-W-ITF-CZE-10A-2019-25
2250,2019,2019-W-ITF-SUI-04A-2019-25
2243,2019,2019-W-ITF-TUN-30A-2019-15
2242,2019,2019-W-ITF-ESP-05A-2019-60
2220,2019,2019-W-ITF-GBR-02A-2019-60
2215,2019,2019-W-ITF-JPN-18A-2019-100
2213,2019,2019-W-ITF-ITA-08A-2019-15
2211,2019,2019-W-ITF-GRE-09A-2019-15
2199,2019,2019-W-ITF-TUN-02A-2019-15
2185,2019,2019-W-ITF-USA-05A-2019-25
2154,2019,2019-W-ITF-MEX-08A-2019-15
2153,2019,2019-W-ITF-USA-52A-2019-15
2145,2019,2019-W-ITF-EGY-07A-2019-15
2119,2019,2019-0316-A
2103,2019,2019-W-ITF-TUR-03A-2019-15
2102,2019,2019-0500-A
2087,2019,2019-W-ITF-RUS-03A-2019-25
2082,2019,2019-W-ITF-USA-51A-2019-25
2074,2019,2019-0329-A
2070,2019,2019-W-ITF-ITA-29A-2019-15
2058,2019,2019-W-ITF-JPN-02A-2019-25
2045,2019,2019-W-ITF-EGY-23A-2019-15
2031,2019,2019-W-ITF-HUN-06A-2019-25
2022,2019,2019-W-ITF-ITA-01A-2019-25
2022,2019,2019-W-ITF-TUR-01A-2019-15
2013,2019,2019-W-ITF-ESP-19A-2019-15
2012,2019,2019-W-ITF-TUN-24A-2019-15
1977,2019,2019-W-ITF-TUR-11A-2019-15
1954,2019,2019-W-ITF-THA-05A-2019-15
1930,2019,2019-W-ITF-AUS-12A-2019-25
1920,2019,2019-W-ITF-INA-02A-2019-15
1893,2019,2019-W-ITF-FRA-17A-2019-25
1882,2019,2019-W-ITF-AUS-11A-2019-25
1879,2019,2019-W-ITF-GRE-08A-2019-15
1865,2019,2019-W-ITF-EGY-26A-2019-15
1827,2019,2019-W-ITF-MEX-24A-2019-15
1819,2019,2019-W-ITF-FRA-05A-2019-25
1793,2019,2019-W-ITF-POR-13A-2019-15
1788,2019,2019-W-ITF-USA-19A-2019-15
1777,2019,2019-W-ITF-USA-46A-2019-25
1691,2019,2019-W-ITF-ITA-21A-2019-25
1664,2019,2019-W-ITF-CZE-03A-2019-60
1658,2019,2019-W-ITF-GBR-01B-2019-25
1655,2019,2019-W-ITF-TUN-09A-2019-15
1622,2019,2019-W-ITF-EGY-18A-2019-15
1550,2019,2019-W-ITF-ITA-30A-2019-15
1459,2019,2019-0314-A
1452,2019,2019-W-ITF-RUS-05A-2019-25
1386,2019,2019-W-ITF-BOL-02A-2019-15
1273,2019,2019-1081-F
795,2019,2019-0808-F
640,2019,2019-0605-F
531,2019,2019-W-FC-2019-WG-M-CZE-ROU-01-D
506,2019,2019-M-DC-2019-FLS-E-M-KAZ-NED-01-D
489,2019,2019-W-FC-2019-WG-PO-LAT-GER-01-D
487,2019,2019-M-DC-2019-FLS-C-M-GER-CHI-01-D
486,2019,2019-M-DC-2019-G2-AM-M-MEX-PAR-01-D
486,2019,2019-M-DC-2019-G2-AO-M-THA-PHI-01-D
483,2019,2019-M-DC-2019-QLS-M-SUI-RUS-01-D
482,2019,2019-M-DC-2019-FLS-D-M-BEL-COL-01-D
479,2019,2019-M-DC-2019-FLS-M-AUS-CAN-01-D
475,2019,2019-M-DC-2019-QLS-M-JPN-CHN-01-D
474,2019,2019-M-DC-2019-QLS-M-KAZ-POR-01-D
474,2019,2019-M-DC-2019-G2-EPA-M-EGY-SLO-01-D
471,2019,2019-M-DC-2019-G1-AM-M-ECU-VEN-01-D
459,2019,2019-M-DC-2019-QLS-M-CAN-SVK-01-D
456,2019,2019-M-DC-2019-G1-EPA-M-POR-BLR-01-D
448,2019,2019-M-DC-2019-FLS-M-GBR-ESP-01-D
446,2019,2019-M-DC-2019-QLS-M-SWE-COL-01-D
445,2019,2019-M-DC-2019-QLS-M-AUS-BIH-01-D
442,2019,2019-M-DC-2019-FLS-D-M-BEL-AUS-01-D
441,2019,2019-W-FC-2019-WG2-PO-SVK-BRA-01-D
435,2019,2019-W-FC-2019-WG2-PO-RUS-ITA-01-D
429,2019,2019-M-DC-2019-G2-AM-M-PER-ESA-01-D
428,2019,2019-W-FC-2019-WG-M-GER-BLR-01-D
426,2019,2019-M-DC-2019-G2-EPA-M-ROU-ZIM-01-D
424,2019,2019-W-FC-2019-WG-PO-BEL-ESP-01-D
424,2019,2019-M-DC-2019-FLS-C-M-ARG-CHI-01-D
422,2019,2019-M-DC-2019-FLS-A-M-FRA-SRB-01-D
422,2019,2019-M-DC-2019-G2-EPA-M-NOR-GEO-01-D
422,2019,2019-M-DC-2019-G2-AO-M-NZL-INA-01-D
419,2019,2019-M-DC-2019-QLS-M-AUT-CHI-01-D
417,2019,2019-W-FC-2019-WG2-PO-GBR-KAZ-01-D
413,2019,2019-W-FC-2019-WG-M-ROU-FRA-01-D
411,2019,2019-M-DC-2019-G1-AM-M-BRA-BAR-01-D
406,2019,2019-M-DC-2019-FLS-C-M-ARG-GER-01-D
404,2019,2019-W-FC-2019-WG-M-BLR-AUS-01-D
401,2019,2019-W-FC-2019-WG-M-FRA-AUS-01-D
399,2019,2019-M-DC-2019-QLS-M-SRB-UZB-01-D
394,2019,2019-W-FC-2019-WG2-M-SVK-LAT-01-D
392,2019,2019-W-FC-2019-WG2-PO-JPN-NED-01-D
389,2019,2019-M-DC-2019-G2-EPA-M-DEN-TUR-01-D
386,2019,2019-M-DC-2019-FLS-F-M-USA-ITA-01-D
386,2019,2019-M-DC-2019-FLS-M-CAN-ESP-01-D
384,2019,2019-M-DC-2019-G1-EPA-M-SWE-ISR-01-D
382,2019,2019-M-DC-2019-FLS-A-M-FRA-JPN-01-D
378,2019,2019-M-DC-2019-FLS-F-M-USA-CAN-01-D
376,2019,2019-M-DC-2019-FLS-E-M-GBR-KAZ-01-D
